PROJECT NAME : BUOYS - EIFFAGE;Day;;Time;Duration;;;;;;;;;
DEVICE NAME : VAGUE;AM;;: VAG;;;;;;;;;;
MEASUREMENT LOCATION :COU;EN;;LOCAT;#VALEUR!;;;;;;;;;
TIMEREF : 30 minutes;: ;;;;;;;;;;;;
TIMESTAMP : UTC time, acquisition start;;;;;;;;;;;;;
DIRECTION : FROM;;;;;;;;;;;;;
NORTH : Magnetique 0,00;;;;;;;;;;;;;
UTC datetime;Date;Month;Time;Duration;Hm0(m);Current;Current criteria;Wave criteria;Work criteria;Working time;Working time;Stby duration;
2022-04-26, 18:42;26;04;18:42;0:30;1,49;0,177;0;1;NO;1;1;0:30;
2022-04-26, 19:12;26;04;19:12;0:30;1,42;0,137;0;1;NO;1;1;0:30;
2022-04-26, 19:42;26;04;19:42;0:30;1,35;0,159;0;1;NO;1;1;0:30;
2022-04-26, 20:12;26;04;20:12;0:30;1,25;0,148;0;1;NO;1;1;0:30;
2022-04-26, 20:42;26;04;20:42;0:30;1,29;0,163;0;1;NO;1;1;0:30;
2022-04-26, 21:12;26;04;21:12;0:30;1,33;0,131;0;1;NO;1;1;0:30;
2022-04-26, 21:42;26;04;21:42;0:30;1,18;0,141;0;1;NO;1;1;0:30;
2022-04-26, 22:13;26;04;22:13;0:31;1,19;0,124;0;1;NO;1;1;0:31;
2022-04-26, 22:43;26;04;22:43;0:30;1,08;0,156;0;1;NO;1;0;0:30;
2022-04-26, 23:13;26;04;23:13;0:30;1,05;0,155;0;1;NO;1;0;0:30;
2022-04-26, 23:43;26;04;23:43;0:30;1,01;0,121;0;1;NO;1;0;0:30;
2022-04-27, 00:03;27;04;00:03;0:20;0,95;0,19;0;0;YES;0;1;0:00;
2022-04-27, 00:33;27;04;00:33;0:30;0,9;0,165;0;0;YES;0;1;0:00;
2022-04-27, 01:03;27;04;01:03;0:30;0,95;0,225;0;0;YES;0;1;0:00;
2022-04-27, 01:33;27;04;01:33;0:30;0,93;0,208;0;0;YES;0;1;0:00;
2022-04-27, 02:03;27;04;02:03;0:30;0,91;0,228;0;0;YES;0;1;0:00;
2022-04-27, 02:33;27;04;02:33;0:30;0,86;0,278;0;0;YES;0;1;0:00;
2022-04-27, 03:03;27;04;03:03;0:30;0,84;0,275;0;0;YES;0;1;0:00;
2022-04-27, 03:33;27;04;03:33;0:30;0,86;0,288;0;0;YES;0;1;0:00;
2022-04-27, 04:03;27;04;04:03;0:30;0,89;0,295;0;0;YES;0;1;0:00;
2022-04-27, 04:33;27;04;04:33;0:30;0,96;0,255;0;0;YES;0;1;0:00;
2022-04-27, 05:04;27;04;05:04;0:31;0,97;0,241;0;0;YES;0;1;0:00;
2022-04-27, 05:34;27;04;05:34;0:30;0,95;0,27;0;0;YES;0;1;0:00;
2022-04-27, 06:04;27;04;06:04;0:30;1;0,249;0;1;NO;1;1;0:30;
2022-04-27, 06:34;27;04;06:34;0:30;0,91;0,23;0;0;YES;1;1;0:00;
2022-04-27, 07:04;27;04;07:04;0:30;0,95;0,22;0;0;YES;1;1;0:00;
2022-04-27, 07:34;27;04;07:34;0:30;0,9;0,215;0;0;YES;1;1;0:00;
2022-04-27, 08:04;27;04;08:04;0:30;0,99;0,211;0;0;YES;1;1;0:00;
2022-04-27, 08:34;27;04;08:34;0:30;0,9;0,174;0;0;YES;1;1;0:00;
2022-04-27, 09:04;27;04;09:04;0:30;0,88;0,229;0;0;YES;1;1;0:00;
2022-04-27, 09:34;27;04;09:34;0:30;0,8;0,164;0;0;YES;1;1;0:00;
2022-04-27, 10:05;27;04;10:05;0:31;0,81;0,168;0;0;YES;1;1;0:00;
2022-04-27, 10:35;27;04;10:35;0:30;0,93;0,139;0;0;YES;1;1;0:00;
2022-04-27, 11:05;27;04;11:05;0:30;0,91;0,182;0;0;YES;1;1;0:00;
2022-04-27, 11:35;27;04;11:35;0:30;1,01;0,201;0;1;NO;1;1;0:30;
2022-04-27, 12:05;27;04;12:05;0:30;1,04;0,12;0;1;NO;1;1;0:30;
2022-04-27, 12:35;27;04;12:35;0:30;1,15;0,104;0;1;NO;1;1;0:30;
2022-04-27, 13:05;27;04;13:05;0:30;1,22;0,144;0;1;NO;1;1;0:30;
2022-04-27, 13:35;27;04;13:35;0:30;1,39;0,16;0;1;NO;1;1;0:30;
2022-04-27, 14:05;27;04;14:05;0:30;1,39;0,141;0;1;NO;1;1;0:30;
2022-04-27, 14:35;27;04;14:35;0:30;1,49;0,142;0;1;NO;1;1;0:30;
2022-04-27, 15:06;27;04;15:06;0:31;1,62;0,156;0;1;NO;1;1;0:31;
2022-04-27, 15:36;27;04;15:36;0:30;1,56;0,113;0;1;NO;1;1;0:30;
2022-04-27, 16:06;27;04;16:06;0:30;1,5;0,169;0;1;NO;1;1;0:30;
2022-04-27, 16:36;27;04;16:36;0:30;1,75;0,176;0;1;NO;1;1;0:30;
2022-04-27, 17:06;27;04;17:06;0:30;1,89;0,181;0;1;NO;1;1;0:30;
2022-04-27, 17:36;27;04;17:36;0:30;2,01;0,202;0;1;NO;1;1;0:30;
2022-04-27, 18:06;27;04;18:06;0:30;2,12;0,253;0;1;NO;1;1;0:30;
2022-04-27, 18:36;27;04;18:36;0:30;2,06;0,219;0;1;NO;1;1;0:30;
2022-04-27, 19:06;27;04;19:06;0:30;2,18;0,236;0;1;NO;1;1;0:30;
2022-04-27, 19:36;27;04;19:36;0:30;2,02;0,251;0;1;NO;1;1;0:30;
2022-04-27, 20:07;27;04;20:07;0:31;2,02;0,24;0;1;NO;1;1;0:31;
2022-04-27, 20:37;27;04;20:37;0:30;2,04;0,319;0;1;NO;1;1;0:30;
2022-04-27, 21:07;27;04;21:07;0:30;1,82;0,339;0;1;NO;1;1;0:30;
2022-04-27, 21:37;27;04;21:37;0:30;1,86;0,31;0;1;NO;1;1;0:30;
2022-04-27, 22:07;27;04;22:07;0:30;1,7;0,296;0;1;NO;1;1;0:30;
2022-04-27, 22:37;27;04;22:37;0:30;1,76;0,309;0;1;NO;1;0;0:30;
2022-04-27, 23:07;27;04;23:07;0:30;1,67;0,313;0;1;NO;1;0;0:30;
2022-04-27, 23:37;27;04;23:37;0:30;1,77;0,333;0;1;NO;1;0;0:30;
2022-04-28, 00:07;28;04;00:07;0:30;1,65;0,329;0;1;NO;0;1;0:30;
2022-04-28, 00:37;28;04;00:37;0:30;1,68;0,327;0;1;NO;0;1;0:30;
2022-04-28, 01:07;28;04;01:07;0:30;1,46;0,322;0;1;NO;0;1;0:30;
2022-04-28, 01:37;28;04;01:37;0:30;1,47;0,288;0;1;NO;0;1;0:30;
2022-04-28, 02:07;28;04;02:07;0:30;1,44;0,327;0;1;NO;0;1;0:30;
2022-04-28, 02:38;28;04;02:38;0:31;1,45;0,444;0;1;NO;0;1;0:31;
2022-04-28, 03:08;28;04;03:08;0:30;1,28;0,577;0;1;NO;0;1;0:30;
2022-04-28, 03:38;28;04;03:38;0:30;1,25;0,87;1;1;NO;0;1;0:30;
2022-04-28, 04:08;28;04;04:08;0:30;1,31;0,947;1;1;NO;0;1;0:30;
2022-04-28, 04:38;28;04;04:38;0:30;1,21;0,949;1;1;NO;0;1;0:30;
2022-04-28, 05:08;28;04;05:08;0:30;1,21;0,901;1;1;NO;0;1;0:30;
2022-04-28, 05:38;28;04;05:38;0:30;1,31;1,222;1;1;NO;0;1;0:30;
2022-04-28, 06:08;28;04;06:08;0:30;1,3;1,224;1;1;NO;1;1;0:30;
2022-04-28, 06:38;28;04;06:38;0:30;1,28;1,462;1;1;NO;1;1;0:30;
2022-04-28, 07:08;28;04;07:08;0:30;1,25;0,177;0;1;NO;1;1;0:30;
2022-04-28, 07:39;28;04;07:39;0:31;1,18;0,676;0;1;NO;1;1;0:31;
2022-04-28, 08:09;28;04;08:09;0:30;1,2;0,552;0;1;NO;1;1;0:30;
2022-04-28, 08:39;28;04;08:39;0:30;1,12;0,873;1;1;NO;1;1;0:30;
2022-04-28, 09:09;28;04;09:09;0:30;1,08;1,181;1;1;NO;1;1;0:30;
2022-04-28, 09:39;28;04;09:39;0:30;1,09;1,254;1;1;NO;1;1;0:30;
2022-04-28, 10:09;28;04;10:09;0:30;1,02;1,298;1;1;NO;1;1;0:30;
2022-04-28, 10:39;28;04;10:39;0:30;1,01;0,894;1;1;NO;1;1;0:30;
2022-04-28, 11:09;28;04;11:09;0:30;1,02;0,786;0;1;NO;1;1;0:30;
2022-04-28, 11:39;28;04;11:39;0:30;0,99;0,516;0;0;YES;1;1;0:30;
2022-04-28, 12:09;28;04;12:09;0:30;0,85;0,53;0;0;YES;1;1;0:30;
2022-04-28, 12:40;28;04;12:40;0:31;0,92;0,416;0;0;YES;1;1;0:31;
2022-04-28, 13:10;28;04;13:10;0:30;1,08;0,402;0;1;NO;1;1;0:30;
2022-04-28, 13:40;28;04;13:40;0:30;1,13;0,247;0;1;NO;1;1;0:30;
2022-04-28, 14:10;28;04;14:10;0:30;1,13;0,24;0;1;NO;1;1;0:30;
2022-04-28, 14:40;28;04;14:40;0:30;1,21;0,245;0;1;NO;1;1;0:30;
2022-04-28, 15:10;28;04;15:10;0:30;1,15;0,196;0;1;NO;1;1;0:30;
2022-04-28, 15:40;28;04;15:40;0:30;1,2;0,235;0;1;NO;1;1;0:30;
2022-04-28, 16:10;28;04;16:10;0:30;1,16;0,226;0;1;NO;1;1;0:30;
2022-04-28, 16:40;28;04;16:40;0:30;1,32;0,28;0;1;NO;1;1;0:30;
2022-04-28, 17:10;28;04;17:10;0:30;1,3;0,3;0;1;NO;1;1;0:30;
2022-04-28, 17:41;28;04;17:41;0:31;1,39;0,288;0;1;NO;1;1;0:31;
2022-04-28, 18:11;28;04;18:11;0:30;1,46;0,365;0;1;NO;1;1;0:30;
2022-04-28, 18:41;28;04;18:41;0:30;1,43;0,327;0;1;NO;1;1;0:30;
2022-04-28, 19:11;28;04;19:11;0:30;1,56;0,406;0;1;NO;1;1;0:30;
2022-04-28, 19:41;28;04;19:41;0:30;1,57;0,566;0;1;NO;1;1;0:30;
2022-04-28, 20:11;28;04;20:11;0:30;1,4;0,302;0;1;NO;;;0:30;
2022-04-28, 20:41;28;04;20:41;0:30;1,41;0,585;0;1;NO;;;0:30;
2022-04-28, 21:11;28;04;21:11;0:30;1,37;0,493;0;1;NO;;;0:30;
2022-04-28, 21:41;28;04;21:41;0:30;1,4;0,317;0;1;NO;;;0:30;
2022-04-28, 22:11;28;04;22:11;0:30;1,4;0,271;0;1;NO;;;0:30;
2022-04-28, 22:42;28;04;22:42;0:31;1,38;0,226;0;1;NO;;;0:31;
2022-04-28, 23:12;28;04;23:12;0:30;1,19;0,22;0;1;NO;;;0:30;
2022-04-28, 23:42;28;04;23:42;0:30;1,2;0,231;0;1;NO;;;0:30;
2022-04-29, 00:01;29;04;00:01;0:20;1,17;0,174;0;1;NO;;;0:20;
2022-04-29, 00:32;29;04;00:32;0:31;1,1;0,178;0;1;NO;;;0:31;
2022-04-29, 01:02;29;04;01:02;0:30;1,07;0,199;0;1;NO;;;0:30;
2022-04-29, 01:32;29;04;01:32;0:30;1,08;0,203;0;1;NO;;;0:30;
2022-04-29, 02:02;29;04;02:02;0:30;1,07;0,151;0;1;NO;;;0:30;
2022-04-29, 02:32;29;04;02:32;0:30;1,03;0,145;0;1;NO;;;0:30;
2022-04-29, 03:02;29;04;03:02;0:30;1,03;0,141;0;1;NO;;;0:30;
2022-04-29, 03:32;29;04;03:32;0:30;1,08;0,13;0;1;NO;;;0:30;
2022-04-29, 04:02;29;04;04:02;0:30;1,06;0,152;0;1;NO;;;0:30;
2022-04-29, 04:32;29;04;04:32;0:30;1,1;0,107;0;1;NO;;;0:30;
2022-04-29, 05:02;29;04;05:02;0:30;1,11;0,124;0;1;NO;;;0:30;
2022-04-29, 05:33;29;04;05:33;0:31;1,16;0,171;0;1;NO;;;0:31;
2022-04-29, 06:03;29;04;06:03;0:30;1,26;0,113;0;1;NO;;;0:30;
2022-04-29, 06:33;29;04;06:33;0:30;1,24;0,119;0;1;NO;;;0:30;
2022-04-29, 07:03;29;04;07:03;0:30;1,39;0,112;0;1;NO;;;0:30;
2022-04-29, 07:33;29;04;07:33;0:30;1,37;0,158;0;1;NO;;;0:30;
2022-04-29, 08:03;29;04;08:03;0:30;1,34;0,181;0;1;NO;;;0:30;
2022-04-29, 08:33;29;04;08:33;0:30;1,2;0,165;0;1;NO;;;0:30;
2022-04-29, 09:03;29;04;09:03;0:30;1,25;0,154;0;1;NO;;;0:30;
2022-04-29, 09:33;29;04;09:33;0:30;1,22;0,192;0;1;NO;;;0:30;
2022-04-29, 10:03;29;04;10:03;0:30;1,14;0,2;0;1;NO;;;0:30;
2022-04-29, 10:34;29;04;10:34;0:31;1,11;0,207;0;1;NO;;;0:31;
2022-04-29, 11:04;29;04;11:04;0:30;1,05;0,247;0;1;NO;;;0:30;
2022-04-29, 11:34;29;04;11:34;0:30;1,07;3,629;1;1;NO;;;0:30;
2022-04-29, 12:04;29;04;12:04;0:30;1,08;1,509;1;1;NO;;;0:30;
2022-04-29, 12:34;29;04;12:34;0:30;1,06;0,146;0;1;NO;;;0:30;
2022-04-29, 13:04;29;04;13:04;0:30;1,05;0,308;0;1;NO;;;0:30;
2022-04-29, 13:34;29;04;13:34;0:30;1,24;0,381;0;1;NO;;;0:30;
2022-04-29, 14:04;29;04;14:04;0:30;1,27;0,383;0;1;NO;;;0:30;
2022-04-29, 14:34;29;04;14:34;0:30;1,24;0,362;0;1;NO;;;0:30;
2022-04-29, 15:04;29;04;15:04;0:30;1,18;0,356;0;1;NO;;;0:30;
2022-04-29, 15:35;29;04;15:35;0:31;1,24;0,384;0;1;NO;;;0:31;
2022-04-29, 16:05;29;04;16:05;0:30;1,13;0,375;0;1;NO;;;0:30;
2022-04-29, 16:35;29;04;16:35;0:30;1,05;0,347;0;1;NO;;;0:30;
2022-04-29, 17:05;29;04;17:05;0:30;1,04;0,38;0;1;NO;;;0:30;
2022-04-29, 17:35;29;04;17:35;0:30;0,94;0,367;0;0;YES;;;0:30;
2022-04-29, 18:05;29;04;18:05;0:30;1,08;0,249;0;1;NO;;;0:30;
2022-04-29, 18:35;29;04;18:35;0:30;1,07;0,303;0;1;NO;;;0:30;
2022-04-29, 19:05;29;04;19:05;0:30;1,1;0,312;0;1;NO;;;0:30;
2022-04-29, 19:35;29;04;19:35;0:30;1,1;0,3;0;1;NO;;;0:30;
2022-04-29, 20:05;29;04;20:05;0:30;1,14;0,302;0;1;NO;;;0:30;
2022-04-29, 20:36;29;04;20:36;0:31;1,03;0,27;0;1;NO;;;0:31;
2022-04-29, 21:06;29;04;21:06;0:30;1,14;0,267;0;1;NO;;;0:30;
2022-04-29, 21:36;29;04;21:36;0:30;1,13;0,275;0;1;NO;;;0:30;
2022-04-29, 22:06;29;04;22:06;0:30;1,15;0,226;0;1;NO;;;0:30;
2022-04-29, 22:36;29;04;22:36;0:30;1,07;0,232;0;1;NO;;;0:30;
2022-04-29, 23:06;29;04;23:06;0:30;0,98;0,214;0;0;YES;;;0:30;
2022-04-29, 23:36;29;04;23:36;0:30;0,98;0,171;0;0;YES;;;0:30;
2022-04-30, 00:06;30;04;00:06;0:30;1,02;0,188;0;1;NO;;;0:30;
2022-04-30, 00:36;30;04;00:36;0:30;0,99;0,177;0;0;YES;;;0:30;
2022-04-30, 01:06;30;04;01:06;0:30;0,98;0,114;0;0;YES;;;0:30;
2022-04-30, 01:36;30;04;01:36;0:30;1,11;0,099;0;1;NO;;;0:30;
2022-04-30, 02:06;30;04;02:06;0:30;1,04;0,127;0;1;NO;;;0:30;
2022-04-30, 02:36;30;04;02:36;0:30;1,01;0,079;0;1;NO;;;0:30;
2022-04-30, 03:07;30;04;03:07;0:31;1;0,097;0;1;NO;;;0:31;
2022-04-30, 03:37;30;04;03:37;0:30;0,95;0,081;0;0;YES;;;0:30;
2022-04-30, 04:07;30;04;04:07;0:30;1,01;0,102;0;1;NO;;;0:30;
2022-04-30, 04:37;30;04;04:37;0:30;0,93;0,114;0;0;YES;;;0:30;
2022-04-30, 05:07;30;04;05:07;0:30;0,96;0,128;0;0;YES;;;0:30;
2022-04-30, 05:37;30;04;05:37;0:30;1,01;0,121;0;1;NO;;;0:30;
2022-04-30, 06:07;30;04;06:07;0:30;1,14;0,148;0;1;NO;;;0:30;
2022-04-30, 06:37;30;04;06:37;0:30;1,18;0,138;0;1;NO;;;0:30;
2022-04-30, 07:07;30;04;07:07;0:30;1,32;0,198;0;1;NO;;;0:30;
2022-04-30, 07:37;30;04;07:37;0:30;1,37;0,166;0;1;NO;;;0:30;
2022-04-30, 08:08;30;04;08:08;0:31;1,3;0,224;0;1;NO;;;0:31;
2022-04-30, 08:38;30;04;08:38;0:30;1,34;0,23;0;1;NO;;;0:30;
2022-04-30, 09:08;30;04;09:08;0:30;1,29;0,274;0;1;NO;;;0:30;
2022-04-30, 09:38;30;04;09:38;0:30;1,26;0,282;0;1;NO;;;0:30;
2022-04-30, 10:08;30;04;10:08;0:30;1,26;0,31;0;1;NO;;;0:30;
2022-04-30, 10:38;30;04;10:38;0:30;1,12;0,348;0;1;NO;;;0:30;
2022-04-30, 11:08;30;04;11:08;0:30;1,14;0,317;0;1;NO;;;0:30;
2022-04-30, 11:38;30;04;11:38;0:30;1,09;0,321;0;1;NO;;;0:30;
2022-04-30, 12:08;30;04;12:08;0:30;1,11;0,333;0;1;NO;;;0:30;
2022-04-30, 12:38;30;04;12:38;0:30;1,09;0,312;0;1;NO;;;0:30;
2022-04-30, 13:09;30;04;13:09;0:31;1,09;0,313;0;1;NO;;;0:31;
2022-04-30, 13:39;30;04;13:39;0:30;1,2;0,274;0;1;NO;;;0:30;
2022-04-30, 14:09;30;04;14:09;0:30;1,2;0,243;0;1;NO;;;0:30;
2022-04-30, 14:39;30;04;14:39;0:30;1,15;0,255;0;1;NO;;;0:30;
2022-04-30, 15:09;30;04;15:09;0:30;1,1;0,246;0;1;NO;;;0:30;
2022-04-30, 15:39;30;04;15:39;0:30;1,08;0,242;0;1;NO;;;0:30;
2022-04-30, 16:09;30;04;16:09;0:30;1,05;0,239;0;1;NO;;;0:30;
2022-04-30, 16:39;30;04;16:39;0:30;0,95;0,221;0;0;YES;;;0:00;
2022-04-30, 17:09;30;04;17:09;0:30;0,95;0,204;0;0;YES;;;0:00;
2022-04-30, 17:39;30;04;17:39;0:30;0,91;0,182;0;0;YES;;;0:00;
2022-04-30, 18:10;30;04;18:10;0:31;0,92;0,16;0;0;YES;;;0:00;
2022-04-30, 18:40;30;04;18:40;0:30;0,99;0,214;0;0;YES;;;0:00;
2022-04-30, 19:10;30;04;19:10;0:30;0,94;0,182;0;0;YES;;;0:00;
2022-04-30, 19:40;30;04;19:40;0:30;0,97;0,148;0;0;YES;;;0:00;
2022-04-30, 20:10;30;04;20:10;0:30;0,88;0,164;0;0;YES;;;0:00;
2022-04-30, 20:40;30;04;20:40;0:30;0,77;0,198;0;0;YES;;;0:00;
2022-04-30, 21:10;30;04;21:10;0:30;0,83;0,176;0;0;YES;;;0:00;
2022-04-30, 21:40;30;04;21:40;0:30;0,75;0,191;0;0;YES;;;0:00;
2022-04-30, 22:10;30;04;22:10;0:30;0,68;0,165;0;0;YES;;;0:00;
2022-04-30, 22:40;30;04;22:40;0:30;0,6;0,157;0;0;YES;;;0:00;
2022-04-30, 23:11;30;04;23:11;0:31;0,53;0,2;0;0;YES;;;0:00;
2022-04-30, 23:41;30;04;23:41;0:30;0,46;0,206;0;0;YES;;;0:00;
2022-05-01, 00:10;01;05;00:10;0:30;0,42;0,165;#REF!;0;#REF!;;;#REF!;
2022-05-01, 00:40;01;05;00:40;0:30;0,38;0,23;#REF!;0;#REF!;;;#REF!;
2022-05-01, 01:10;01;05;01:10;0:30;0,34;0,194;#REF!;0;#REF!;;;#REF!;
2022-05-01, 01:41;01;05;01:41;0:31;0,33;0,228;#REF!;0;#REF!;;;#REF!;
2022-05-01, 02:11;01;05;02:11;0:30;0,28;0,242;#REF!;0;#REF!;;;#REF!;
2022-05-01, 02:41;01;05;02:41;0:30;0,25;0,24;#REF!;0;#REF!;;;#REF!;
2022-05-01, 03:11;01;05;03:11;0:30;0,23;0,285;#REF!;0;#REF!;;;#REF!;
2022-05-01, 03:41;01;05;03:41;0:30;0,22;0,288;#REF!;0;#REF!;;;#REF!;
2022-05-01, 04:11;01;05;04:11;0:30;0,22;0,304;#REF!;0;#REF!;;;#REF!;
2022-05-01, 04:41;01;05;04:41;0:30;0,19;0,314;#REF!;0;#REF!;;;#REF!;
2022-05-01, 05:11;01;05;05:11;0:30;0,19;0,36;#REF!;0;#REF!;;;#REF!;
2022-05-01, 05:41;01;05;05:41;0:30;0,18;0,368;#REF!;0;#REF!;;;#REF!;
2022-05-01, 06:11;01;05;06:11;0:30;0,17;0,348;#REF!;0;#REF!;;;#REF!;
2022-05-01, 06:42;01;05;06:42;0:31;0,19;0,391;#REF!;0;#REF!;;;#REF!;
2022-05-01, 07:12;01;05;07:12;0:30;0,22;0,379;#REF!;0;#REF!;;;#REF!;
2022-05-01, 07:42;01;05;07:42;0:30;0,23;0,347;#REF!;0;#REF!;;;#REF!;
2022-05-01, 08:12;01;05;08:12;0:30;0,24;0,344;#REF!;0;#REF!;;;#REF!;
2022-05-01, 08:42;01;05;08:42;0:30;0,22;0,314;#REF!;0;#REF!;;;#REF!;
2022-05-01, 09:12;01;05;09:12;0:30;0,21;0,289;#REF!;0;#REF!;;;#REF!;
2022-05-01, 09:42;01;05;09:42;0:30;0,2;0,271;#REF!;0;#REF!;;;#REF!;
2022-05-01, 10:12;01;05;10:12;0:30;0,2;0,292;#REF!;0;#REF!;;;#REF!;
2022-05-01, 10:42;01;05;10:42;0:30;0,19;0,29;#REF!;0;#REF!;;;#REF!;
2022-05-01, 11:12;01;05;11:12;0:30;0,22;0,282;#REF!;0;#REF!;;;#REF!;
2022-05-01, 11:43;01;05;11:43;0:31;0,19;0,271;#REF!;0;#REF!;;;#REF!;
2022-05-01, 12:13;01;05;12:13;0:30;0,18;0,241;#REF!;0;#REF!;;;#REF!;
2022-05-01, 12:43;01;05;12:43;0:30;0,16;0,221;#REF!;0;#REF!;;;#REF!;
2022-05-01, 13:13;01;05;13:13;0:30;0,15;0,233;#REF!;0;#REF!;;;#REF!;
2022-05-01, 13:43;01;05;13:43;0:30;0,19;0,077;#REF!;0;#REF!;;;#REF!;
2022-05-01, 14:13;01;05;14:13;0:30;0,22;0,204;#REF!;0;#REF!;;;#REF!;
2022-05-01, 14:43;01;05;14:43;0:30;0,23;0,153;#REF!;0;#REF!;;;#REF!;
2022-05-01, 15:13;01;05;15:13;0:30;0,3;0,162;#REF!;0;#REF!;;;#REF!;
2022-05-01, 15:43;01;05;15:43;0:30;0,36;0,149;#REF!;0;#REF!;;;#REF!;
2022-05-01, 16:13;01;05;16:13;0:30;0,44;0,14;#REF!;0;#REF!;;;#REF!;
2022-05-01, 16:43;01;05;16:43;0:30;0,5;0,131;#REF!;0;#REF!;;;#REF!;
2022-05-01, 17:14;01;05;17:14;0:31;0,57;0,161;#REF!;0;#REF!;;;#REF!;
2022-05-01, 17:44;01;05;17:44;0:30;0,64;0,137;#REF!;0;#REF!;;;#REF!;
2022-05-01, 18:14;01;05;18:14;0:30;0,73;0,171;#REF!;0;#REF!;;;#REF!;
2022-05-01, 18:44;01;05;18:44;0:30;0,86;0,218;#REF!;0;#REF!;;;#REF!;
2022-05-01, 19:14;01;05;19:14;0:30;0,95;0,261;#REF!;0;#REF!;;;#REF!;
2022-05-01, 19:44;01;05;19:44;0:30;1,02;0,32;#REF!;1;#REF!;;;#REF!;
2022-05-01, 20:14;01;05;20:14;0:30;0,9;0,287;#REF!;0;#REF!;;;0:30;
2022-05-01, 20:44;01;05;20:44;0:30;1,05;0,317;#REF!;1;#REF!;;;#REF!;
2022-05-01, 21:14;01;05;21:14;0:30;1,03;0,331;#REF!;1;#REF!;;;#REF!;
2022-05-01, 21:44;01;05;21:44;0:30;0,98;0,374;#REF!;0;#REF!;;;#REF!;
2022-05-01, 22:15;01;05;22:15;0:31;0,96;0,391;#REF!;0;#REF!;;;#REF!;
2022-05-01, 22:45;01;05;22:45;0:30;0,84;0,46;#REF!;0;#REF!;;;#REF!;
2022-05-01, 23:15;01;05;23:15;0:30;0,79;0,424;#REF!;0;#REF!;;;#REF!;
2022-05-01, 23:45;01;05;23:45;0:30;0,71;0,421;#REF!;0;#REF!;;;#REF!;
2022-05-02, 00:05;02;05;00:05;0:20;0,69;0,408;#REF!;0;#REF!;;;#REF!;
2022-05-02, 00:35;02;05;00:35;0:30;0,57;0,431;#REF!;0;#REF!;;;#REF!;
2022-05-02, 01:05;02;05;01:05;0:30;0,59;0,405;#REF!;0;#REF!;;;#REF!;
2022-05-02, 01:35;02;05;01:35;0:30;0,52;0,36;#REF!;0;#REF!;;;#REF!;
2022-05-02, 02:05;02;05;02:05;0:30;0,46;0,355;#REF!;0;#REF!;;;#REF!;
2022-05-02, 02:35;02;05;02:35;0:30;0,43;0,367;#REF!;0;#REF!;;;#REF!;
2022-05-02, 03:05;02;05;03:05;0:30;0,37;0,323;#REF!;0;#REF!;;;#REF!;
2022-05-02, 03:35;02;05;03:35;0:30;0,35;0,366;#REF!;0;#REF!;;;#REF!;
2022-05-02, 04:05;02;05;04:05;0:30;0,31;0,296;#REF!;0;#REF!;;;#REF!;
2022-05-02, 04:36;02;05;04:36;0:31;0,34;0,344;#REF!;0;#REF!;;;#REF!;
2022-05-02, 05:06;02;05;05:06;0:30;0,38;0,277;#REF!;0;#REF!;;;#REF!;
2022-05-02, 05:36;02;05;05:36;0:30;0,41;0,271;#REF!;0;#REF!;;;#REF!;
2022-05-02, 06:06;02;05;06:06;0:30;0,44;0,299;#REF!;0;#REF!;;;#REF!;
2022-05-02, 06:36;02;05;06:36;0:30;0,46;0,27;#REF!;0;#REF!;;;#REF!;
2022-05-02, 07:06;02;05;07:06;0:30;0,48;0,28;#REF!;0;#REF!;;;#REF!;
2022-05-02, 07:36;02;05;07:36;0:30;0,49;0,327;#REF!;0;#REF!;;;#REF!;
2022-05-02, 08:06;02;05;08:06;0:30;0,51;0,236;#REF!;0;#REF!;;;#REF!;
2022-05-02, 08:36;02;05;08:36;0:30;0,54;0,155;#REF!;0;#REF!;;;#REF!;
2022-05-02, 09:06;02;05;09:06;0:30;0,56;0,188;#REF!;0;#REF!;;;#REF!;
2022-05-02, 09:37;02;05;09:37;0:31;0,57;0,182;#REF!;0;#REF!;;;#REF!;
2022-05-02, 10:07;02;05;10:07;0:30;0,58;0,177;#REF!;0;#REF!;;;#REF!;
2022-05-02, 10:37;02;05;10:37;0:30;0,63;0,141;#REF!;0;#REF!;;;#REF!;
2022-05-02, 11:07;02;05;11:07;0:30;0,68;0,125;#REF!;0;#REF!;;;#REF!;
2022-05-02, 11:37;02;05;11:37;0:30;0,63;0,144;#REF!;0;#REF!;;;#REF!;
2022-05-02, 12:07;02;05;12:07;0:30;0,73;0,133;#REF!;0;#REF!;;;#REF!;
2022-05-02, 12:37;02;05;12:37;0:30;0,64;0,147;#REF!;0;#REF!;;;#REF!;
2022-05-02, 13:07;02;05;13:07;0:30;0,67;0,147;#REF!;0;#REF!;;;#REF!;
2022-05-02, 13:37;02;05;13:37;0:30;0,72;0,146;#REF!;0;#REF!;;;#REF!;
2022-05-02, 14:07;02;05;14:07;0:30;0,71;0,157;#REF!;0;#REF!;;;#REF!;
2022-05-02, 14:38;02;05;14:38;0:31;0,71;0,184;#REF!;0;#REF!;;;#REF!;
2022-05-02, 15:08;02;05;15:08;0:30;0,75;0,189;#REF!;0;#REF!;;;#REF!;
2022-05-02, 15:38;02;05;15:38;0:30;0,77;0,249;#REF!;0;#REF!;;;#REF!;
